bartime,index_name,line_name,value
201909181015,DualThrust,upper_bound,3937.64
201909181015,DualThrust,lower_bound,3883.16
201909181020,DualThrust,upper_bound,3938.04
201909181020,DualThrust,lower_bound,3883.56
201909181025,DualThrust,upper_bound,3932.44
201909181025,DualThrust,lower_bound,3880.36
201909181030,DualThrust,upper_bound,3935.6
201909181030,DualThrust,lower_bound,3886.4
201909181035,DualThrust,upper_bound,3933.8
201909181035,DualThrust,lower_bound,3884.6
201909181040,DualThrust,upper_bound,3937.84
201909181040,DualThrust,lower_bound,3889.36
201909181045,DualThrust,upper_bound,3934.72
201909181045,DualThrust,lower_bound,3886.48
201909181050,DualThrust,upper_bound,3936.32
201909181050,DualThrust,lower_bound,3888.08
201909181055,DualThrust,upper_bound,3934.92
201909181055,DualThrust,lower_bound,3886.68
201909181100,DualThrust,upper_bound,3941.64
201909181100,DualThrust,lower_bound,3890.76
201909181105,DualThrust,upper_bound,3943.76
201909181105,DualThrust,lower_bound,3892.64
201909181110,DualThrust,upper_bound,3946.4
201909181110,DualThrust,lower_bound,3891.2
201909181115,DualThrust,upper_bound,3945
201909181115,DualThrust,lower_bound,3889.8
201909181120,DualThrust,upper_bound,3944.2
201909181120,DualThrust,lower_bound,3889
201909181125,DualThrust,upper_bound,3941.2
201909181125,DualThrust,lower_bound,3886
201909181130,DualThrust,upper_bound,3940.2
201909181130,DualThrust,lower_bound,3885
201909181305,DualThrust,upper_bound,3938.84
201909181305,DualThrust,lower_bound,3886.76
201909181310,DualThrust,upper_bound,3935.32
201909181310,DualThrust,lower_bound,3885.88
201909181315,DualThrust,upper_bound,3928.8
201909181315,DualThrust,lower_bound,3888
201909181320,DualThrust,upper_bound,3929.8
201909181320,DualThrust,lower_bound,3889
201909181325,DualThrust,upper_bound,3930.2
201909181325,DualThrust,lower_bound,3889.4
201909181330,DualThrust,upper_bound,3920.52
201909181330,DualThrust,lower_bound,3896.28
201909181335,DualThrust,upper_bound,3919.32
201909181335,DualThrust,lower_bound,3898.68
201909181340,DualThrust,upper_bound,3919.76
201909181340,DualThrust,lower_bound,3901.04
201909181345,DualThrust,upper_bound,3917.36
201909181345,DualThrust,lower_bound,3898.64
201909181350,DualThrust,upper_bound,3921.16
201909181350,DualThrust,lower_bound,3902.44
201909181355,DualThrust,upper_bound,3920.36
201909181355,DualThrust,lower_bound,3901.64
201909181400,DualThrust,upper_bound,3922.36
201909181400,DualThrust,lower_bound,3903.64
201909181405,DualThrust,upper_bound,3924.16
201909181405,DualThrust,lower_bound,3905.44
201909181410,DualThrust,upper_bound,3924.96
201909181410,DualThrust,lower_bound,3906.24
201909181415,DualThrust,upper_bound,3921.56
201909181415,DualThrust,lower_bound,3902.84
201909181420,DualThrust,upper_bound,3925.72
201909181420,DualThrust,lower_bound,3908.68
201909181425,DualThrust,upper_bound,3921.08
201909181425,DualThrust,lower_bound,3904.52
201909181430,DualThrust,upper_bound,3917.88
201909181430,DualThrust,lower_bound,3901.32
201909181435,DualThrust,upper_bound,3916.48
201909181435,DualThrust,lower_bound,3899.92
201909181440,DualThrust,upper_bound,3915.16
201909181440,DualThrust,lower_bound,3894.04
201909181445,DualThrust,upper_bound,3914.64
201909181445,DualThrust,lower_bound,3892.56
201909181450,DualThrust,upper_bound,3915.84
201909181450,DualThrust,lower_bound,3893.76
201909181455,DualThrust,upper_bound,3914
201909181455,DualThrust,lower_bound,3891.2
201909181500,DualThrust,upper_bound,3917.4
201909181500,DualThrust,lower_bound,3894.6
201909190935,DualThrust,upper_bound,3926.8
201909190935,DualThrust,lower_bound,3906.4
201909190940,DualThrust,upper_bound,3926.28
201909190940,DualThrust,lower_bound,3902.52
201909190945,DualThrust,upper_bound,3924.28
201909190945,DualThrust,lower_bound,3900.52
201909190950,DualThrust,upper_bound,3922.08
201909190950,DualThrust,lower_bound,3898.32
201909190955,DualThrust,upper_bound,3918.28
201909190955,DualThrust,lower_bound,3894.52
201909191000,DualThrust,upper_bound,3920.28
201909191000,DualThrust,lower_bound,3896.52
201909191005,DualThrust,upper_bound,3913.28
201909191005,DualThrust,lower_bound,3883.52
201909191010,DualThrust,upper_bound,3912.08
201909191010,DualThrust,lower_bound,3879.92
201909191015,DualThrust,upper_bound,3916.48
201909191015,DualThrust,lower_bound,3884.32
201909191020,DualThrust,upper_bound,3922.88
201909191020,DualThrust,lower_bound,3890.72
201909191025,DualThrust,upper_bound,3921.48
201909191025,DualThrust,lower_bound,3889.32
201909191030,DualThrust,upper_bound,3926.28
201909191030,DualThrust,lower_bound,3894.12
201909191035,DualThrust,upper_bound,3929.08
201909191035,DualThrust,lower_bound,3896.92
201909191040,DualThrust,upper_bound,3929.28
201909191040,DualThrust,lower_bound,3897.12
201909191045,DualThrust,upper_bound,3929.48
201909191045,DualThrust,lower_bound,3897.32
201909191050,DualThrust,upper_bound,3925.88
201909191050,DualThrust,lower_bound,3893.72
201909191055,DualThrust,upper_bound,3926.68
201909191055,DualThrust,lower_bound,3894.52
201909191100,DualThrust,upper_bound,3928.68
201909191100,DualThrust,lower_bound,3896.52
201909191105,DualThrust,upper_bound,3929.68
201909191105,DualThrust,lower_bound,3897.52
201909191110,DualThrust,upper_bound,3929.88
201909191110,DualThrust,lower_bound,3897.72
201909191115,DualThrust,upper_bound,3929.28
201909191115,DualThrust,lower_bound,3897.12
201909191120,DualThrust,upper_bound,3927.08
201909191120,DualThrust,lower_bound,3894.92
201909191125,DualThrust,upper_bound,3927.48
201909191125,DualThrust,lower_bound,3895.32
201909191130,DualThrust,upper_bound,3925.08
201909191130,DualThrust,lower_bound,3892.92
201909191305,DualThrust,upper_bound,3923.88
201909191305,DualThrust,lower_bound,3891.72
201909191310,DualThrust,upper_bound,3920.48
201909191310,DualThrust,lower_bound,3888.32
201909191315,DualThrust,upper_bound,3919.88
201909191315,DualThrust,lower_bound,3887.72
201909191320,DualThrust,upper_bound,3920.68
201909191320,DualThrust,lower_bound,3888.52
201909191325,DualThrust,upper_bound,3921.88
201909191325,DualThrust,lower_bound,3889.72
201909191330,DualThrust,upper_bound,3920.48
201909191330,DualThrust,lower_bound,3888.32
201909191335,DualThrust,upper_bound,3917.04
201909191335,DualThrust,lower_bound,3890.16
201909191340,DualThrust,upper_bound,3918.84
201909191340,DualThrust,lower_bound,3891.96
201909191345,DualThrust,upper_bound,3918.44
201909191345,DualThrust,lower_bound,3891.56
201909191350,DualThrust,upper_bound,3920.24
201909191350,DualThrust,lower_bound,3893.36
201909191355,DualThrust,upper_bound,3921.04
201909191355,DualThrust,lower_bound,3894.16
201909191400,DualThrust,upper_bound,3921.44
201909191400,DualThrust,lower_bound,3894.56
201909191405,DualThrust,upper_bound,3925.88
201909191405,DualThrust,lower_bound,3900.92
201909191410,DualThrust,upper_bound,3922.72
201909191410,DualThrust,lower_bound,3904.48
201909191415,DualThrust,upper_bound,3921.52
201909191415,DualThrust,lower_bound,3903.28
201909191420,DualThrust,upper_bound,3922.72
201909191420,DualThrust,lower_bound,3904.48
201909191425,DualThrust,upper_bound,3923.92
201909191425,DualThrust,lower_bound,3905.68
201909191430,DualThrust,upper_bound,3925.12
201909191430,DualThrust,lower_bound,3906.88
201909191435,DualThrust,upper_bound,3922.12
201909191435,DualThrust,lower_bound,3903.88
201909191440,DualThrust,upper_bound,3920.32
201909191440,DualThrust,lower_bound,3902.08
201909191445,DualThrust,upper_bound,3922.32
201909191445,DualThrust,lower_bound,3904.08
201909191450,DualThrust,upper_bound,3929.08
201909191450,DualThrust,lower_bound,3908.92
201909191455,DualThrust,upper_bound,3929
201909191455,DualThrust,lower_bound,3906.2
201909191500,DualThrust,upper_bound,3930.4
201909191500,DualThrust,lower_bound,3907.6
201909200935,DualThrust,upper_bound,3943.24
201909200935,DualThrust,lower_bound,3916.36
201909200940,DualThrust,upper_bound,3945.68
201909200940,DualThrust,lower_bound,3908.72
201909200945,DualThrust,upper_bound,3944.88
201909200945,DualThrust,lower_bound,3907.92
201909200950,DualThrust,upper_bound,3948.68
201909200950,DualThrust,lower_bound,3911.72
201909200955,DualThrust,upper_bound,3945.08
201909200955,DualThrust,lower_bound,3908.12
201909201000,DualThrust,upper_bound,3940.88
201909201000,DualThrust,lower_bound,3903.92
201909201005,DualThrust,upper_bound,3941.08
201909201005,DualThrust,lower_bound,3904.12
201909201010,DualThrust,upper_bound,3943.48
201909201010,DualThrust,lower_bound,3906.52
201909201015,DualThrust,upper_bound,3949.48
201909201015,DualThrust,lower_bound,3912.52
201909201020,DualThrust,upper_bound,3945.28
201909201020,DualThrust,lower_bound,3908.32
201909201025,DualThrust,upper_bound,3944.68
201909201025,DualThrust,lower_bound,3907.72
201909201030,DualThrust,upper_bound,3942.4
201909201030,DualThrust,lower_bound,3907.6
201909201035,DualThrust,upper_bound,3945.6
201909201035,DualThrust,lower_bound,3910.8
201909201040,DualThrust,upper_bound,3940.32
201909201040,DualThrust,lower_bound,3907.68
201909201045,DualThrust,upper_bound,3939.64
201909201045,DualThrust,lower_bound,3907.96
201909201050,DualThrust,upper_bound,3942.8
201909201050,DualThrust,lower_bound,3911.6
201909201055,DualThrust,upper_bound,3940.08
201909201055,DualThrust,lower_bound,3912.72
201909201100,DualThrust,upper_bound,3937.68
201909201100,DualThrust,lower_bound,3910.32
201909201105,DualThrust,upper_bound,3937.48
201909201105,DualThrust,lower_bound,3910.12
201909201110,DualThrust,upper_bound,3936.08
201909201110,DualThrust,lower_bound,3908.72
201909201115,DualThrust,upper_bound,3935.08
201909201115,DualThrust,lower_bound,3907.72
201909201120,DualThrust,upper_bound,3936.08
201909201120,DualThrust,lower_bound,3908.72
201909201125,DualThrust,upper_bound,3940.08
201909201125,DualThrust,lower_bound,3912.72
201909201130,DualThrust,upper_bound,3943.48
201909201130,DualThrust,lower_bound,3916.12
201909201305,DualThrust,upper_bound,3939.88
201909201305,DualThrust,lower_bound,3914.92
201909201310,DualThrust,upper_bound,3937.36
201909201310,DualThrust,lower_bound,3916.24
201909201315,DualThrust,upper_bound,3938.56
201909201315,DualThrust,lower_bound,3918.64
201909201320,DualThrust,upper_bound,3933.84
201909201320,DualThrust,lower_bound,3916.56
201909201325,DualThrust,upper_bound,3937.28
201909201325,DualThrust,lower_bound,3921.92
201909201330,DualThrust,upper_bound,3934.36
201909201330,DualThrust,lower_bound,3919.24
201909201335,DualThrust,upper_bound,3935.6
201909201335,DualThrust,lower_bound,3921.2
201909201340,DualThrust,upper_bound,3937
201909201340,DualThrust,lower_bound,3922.6
201909201345,DualThrust,upper_bound,3943.72
201909201345,DualThrust,lower_bound,3924.28
201909201350,DualThrust,upper_bound,3945.56
201909201350,DualThrust,lower_bound,3924.44
201909201355,DualThrust,upper_bound,3940.16
201909201355,DualThrust,lower_bound,3919.04
201909201400,DualThrust,upper_bound,3935.56
201909201400,DualThrust,lower_bound,3914.44
201909201405,DualThrust,upper_bound,3933.16
201909201405,DualThrust,lower_bound,3912.04
201909201410,DualThrust,upper_bound,3935.56
201909201410,DualThrust,lower_bound,3914.44
201909201415,DualThrust,upper_bound,3934.16
201909201415,DualThrust,lower_bound,3913.04
201909201420,DualThrust,upper_bound,3934.76
201909201420,DualThrust,lower_bound,3913.64
201909201425,DualThrust,upper_bound,3934.96
201909201425,DualThrust,lower_bound,3913.84
201909201430,DualThrust,upper_bound,3938.16
201909201430,DualThrust,lower_bound,3917.04
201909201435,DualThrust,upper_bound,3934.16
201909201435,DualThrust,lower_bound,3913.04
201909201440,DualThrust,upper_bound,3936.96
201909201440,DualThrust,lower_bound,3915.84
201909201445,DualThrust,upper_bound,3937.76
201909201445,DualThrust,lower_bound,3916.64
201909201450,DualThrust,upper_bound,3937.16
201909201450,DualThrust,lower_bound,3916.04
201909201455,DualThrust,upper_bound,3936.36
201909201455,DualThrust,lower_bound,3915.24
201909201500,DualThrust,upper_bound,3936.56
201909201500,DualThrust,lower_bound,3915.44
201909230935,DualThrust,upper_bound,3922.76
201909230935,DualThrust,lower_bound,3901.64
201909230940,DualThrust,upper_bound,3921.44
201909230940,DualThrust,lower_bound,3862.16
201909230945,DualThrust,upper_bound,3919.2
201909230945,DualThrust,lower_bound,3854.4
201909230950,DualThrust,upper_bound,3918.12
201909230950,DualThrust,lower_bound,3853.08
201909230955,DualThrust,upper_bound,3917.48
201909230955,DualThrust,lower_bound,3849.32
201909231000,DualThrust,upper_bound,3913.44
201909231000,DualThrust,lower_bound,3837.36
201909231005,DualThrust,upper_bound,3915.6
201909231005,DualThrust,lower_bound,3838.8
201909231010,DualThrust,upper_bound,3915.8
201909231010,DualThrust,lower_bound,3839
201909231015,DualThrust,upper_bound,3915
201909231015,DualThrust,lower_bound,3838.2
201909231020,DualThrust,upper_bound,3916.4
201909231020,DualThrust,lower_bound,3839.6
201909231025,DualThrust,upper_bound,3919.2
201909231025,DualThrust,lower_bound,3842.4
201909231030,DualThrust,upper_bound,3913.8
201909231030,DualThrust,lower_bound,3837
201909231035,DualThrust,upper_bound,3913
201909231035,DualThrust,lower_bound,3833.8
201909231040,DualThrust,upper_bound,3916.8
201909231040,DualThrust,lower_bound,3837.6
201909231045,DualThrust,upper_bound,3912.32
201909231045,DualThrust,lower_bound,3836.48
201909231050,DualThrust,upper_bound,3913.24
201909231050,DualThrust,lower_bound,3844.36
201909231055,DualThrust,upper_bound,3911.24
201909231055,DualThrust,lower_bound,3842.36
201909231100,DualThrust,upper_bound,3907.36
201909231100,DualThrust,lower_bound,3837.04
201909231105,DualThrust,upper_bound,3908.16
201909231105,DualThrust,lower_bound,3837.84
201909231110,DualThrust,upper_bound,3908.96
201909231110,DualThrust,lower_bound,3838.64
201909231115,DualThrust,upper_bound,3912.16
201909231115,DualThrust,lower_bound,3841.84
201909231120,DualThrust,upper_bound,3911.76
201909231120,DualThrust,lower_bound,3841.44
201909231125,DualThrust,upper_bound,3907.84
201909231125,DualThrust,lower_bound,3837.76
201909231130,DualThrust,upper_bound,3905.84
201909231130,DualThrust,lower_bound,3835.76
201909231305,DualThrust,upper_bound,3906.96
201909231305,DualThrust,lower_bound,3835.44
201909231310,DualThrust,upper_bound,3907.4
201909231310,DualThrust,lower_bound,3836.6
201909231315,DualThrust,upper_bound,3906.56
201909231315,DualThrust,lower_bound,3836.24
201909231320,DualThrust,upper_bound,3906.36
201909231320,DualThrust,lower_bound,3836.04
201909231325,DualThrust,upper_bound,3907.24
201909231325,DualThrust,lower_bound,3837.16
201909231330,DualThrust,upper_bound,3896.68
201909231330,DualThrust,lower_bound,3846.52
201909231335,DualThrust,upper_bound,3885.2
201909231335,DualThrust,lower_bound,3860
201909231340,DualThrust,upper_bound,3881.28
201909231340,DualThrust,lower_bound,3859.92
201909231345,DualThrust,upper_bound,3879.56
201909231345,DualThrust,lower_bound,3858.44
201909231350,DualThrust,upper_bound,3881
201909231350,DualThrust,lower_bound,3861.8
201909231355,DualThrust,upper_bound,3878
201909231355,DualThrust,lower_bound,3861.2
201909231400,DualThrust,upper_bound,3882.8
201909231400,DualThrust,lower_bound,3866
201909231405,DualThrust,upper_bound,3881.4
201909231405,DualThrust,lower_bound,3864.6
201909231410,DualThrust,upper_bound,3877.4
201909231410,DualThrust,lower_bound,3860.6
201909231415,DualThrust,upper_bound,3878
201909231415,DualThrust,lower_bound,3861.2
201909231420,DualThrust,upper_bound,3878.4
201909231420,DualThrust,lower_bound,3861.6
201909231425,DualThrust,upper_bound,3877.56
201909231425,DualThrust,lower_bound,3863.64
201909231430,DualThrust,upper_bound,3878.36
201909231430,DualThrust,lower_bound,3864.44
201909231435,DualThrust,upper_bound,3885.36
201909231435,DualThrust,lower_bound,3871.44
201909231440,DualThrust,upper_bound,3888.24
201909231440,DualThrust,lower_bound,3872.16
201909231445,DualThrust,upper_bound,3891.4
201909231445,DualThrust,lower_bound,3873.4
201909231450,DualThrust,upper_bound,3900.12
201909231450,DualThrust,lower_bound,3875.88
201909231455,DualThrust,upper_bound,3904.64
201909231455,DualThrust,lower_bound,3876.56
201909231500,DualThrust,upper_bound,3915.92
201909231500,DualThrust,lower_bound,3879.68
201909240935,DualThrust,upper_bound,3920.12
201909240935,DualThrust,lower_bound,3883.88
201909240940,DualThrust,upper_bound,3917.8
201909240940,DualThrust,lower_bound,3874.6
201909240945,DualThrust,upper_bound,3914.2
201909240945,DualThrust,lower_bound,3871
201909240950,DualThrust,upper_bound,3914.8
201909240950,DualThrust,lower_bound,3871.6
201909240955,DualThrust,upper_bound,3913.2
201909240955,DualThrust,lower_bound,3870
201909241000,DualThrust,upper_bound,3917.2
201909241000,DualThrust,lower_bound,3874
201909241005,DualThrust,upper_bound,3911.6
201909241005,DualThrust,lower_bound,3868.4
201909241010,DualThrust,upper_bound,3917.2
201909241010,DualThrust,lower_bound,3874
201909241015,DualThrust,upper_bound,3924.2
201909241015,DualThrust,lower_bound,3881
201909241020,DualThrust,upper_bound,3930.56
201909241020,DualThrust,lower_bound,3881.84
201909241025,DualThrust,upper_bound,3929.56
201909241025,DualThrust,lower_bound,3880.84
201909241030,DualThrust,upper_bound,3931.36
201909241030,DualThrust,lower_bound,3882.64
201909241035,DualThrust,upper_bound,3938.28
201909241035,DualThrust,lower_bound,3885.72
201909241040,DualThrust,upper_bound,3932.28
201909241040,DualThrust,lower_bound,3877.32
201909241045,DualThrust,upper_bound,3937.08
201909241045,DualThrust,lower_bound,3882.12
201909241050,DualThrust,upper_bound,3939.68
201909241050,DualThrust,lower_bound,3884.72
201909241055,DualThrust,upper_bound,3939.28
201909241055,DualThrust,lower_bound,3884.32
201909241100,DualThrust,upper_bound,3934.48
201909241100,DualThrust,lower_bound,3879.52
201909241105,DualThrust,upper_bound,3943.6
201909241105,DualThrust,lower_bound,3887.2
201909241110,DualThrust,upper_bound,3945.24
201909241110,DualThrust,lower_bound,3887.16
201909241115,DualThrust,upper_bound,3952.36
201909241115,DualThrust,lower_bound,3889.24
201909241120,DualThrust,upper_bound,3951.68
201909241120,DualThrust,lower_bound,3889.52
201909241125,DualThrust,upper_bound,3960.84
201909241125,DualThrust,lower_bound,3893.16
201909241130,DualThrust,upper_bound,3965.48
201909241130,DualThrust,lower_bound,3899.72
201909241305,DualThrust,upper_bound,3960.08
201909241305,DualThrust,lower_bound,3895.52
201909241310,DualThrust,upper_bound,3950.04
201909241310,DualThrust,lower_bound,3888.36
201909241315,DualThrust,upper_bound,3941.84
201909241315,DualThrust,lower_bound,3887.36
201909241320,DualThrust,upper_bound,3943.2
201909241320,DualThrust,lower_bound,3890.4
201909241325,DualThrust,upper_bound,3945.28
201909241325,DualThrust,lower_bound,3892.72
201909241330,DualThrust,upper_bound,3945.08
201909241330,DualThrust,lower_bound,3892.52
201909241335,DualThrust,upper_bound,3943.88
201909241335,DualThrust,lower_bound,3891.32
201909241340,DualThrust,upper_bound,3941.88
201909241340,DualThrust,lower_bound,3889.32
201909241345,DualThrust,upper_bound,3939.08
201909241345,DualThrust,lower_bound,3886.52
201909241350,DualThrust,upper_bound,3941.28
201909241350,DualThrust,lower_bound,3888.72
201909241355,DualThrust,upper_bound,3941.88
201909241355,DualThrust,lower_bound,3889.32
201909241400,DualThrust,upper_bound,3937.84
201909241400,DualThrust,lower_bound,3885.76
201909241405,DualThrust,upper_bound,3932.64
201909241405,DualThrust,lower_bound,3887.76
201909241410,DualThrust,upper_bound,3929
201909241410,DualThrust,lower_bound,3893
201909241415,DualThrust,upper_bound,3930.52
201909241415,DualThrust,lower_bound,3895.48
201909241420,DualThrust,upper_bound,3921.8
201909241420,DualThrust,lower_bound,3885.8
201909241425,DualThrust,upper_bound,3921.36
201909241425,DualThrust,lower_bound,3879.84
201909241430,DualThrust,upper_bound,3920.36
201909241430,DualThrust,lower_bound,3876.44
201909241435,DualThrust,upper_bound,3920.16
201909241435,DualThrust,lower_bound,3876.24
201909241440,DualThrust,upper_bound,3919.36
201909241440,DualThrust,lower_bound,3875.44
201909241445,DualThrust,upper_bound,3919.08
201909241445,DualThrust,lower_bound,3868.92
201909241450,DualThrust,upper_bound,3921.48
201909241450,DualThrust,lower_bound,3871.32
201909241455,DualThrust,upper_bound,3921.28
201909241455,DualThrust,lower_bound,3871.12
201909241500,DualThrust,upper_bound,3923.48
201909241500,DualThrust,lower_bound,3873.32
201909250935,DualThrust,upper_bound,3909.68
201909250935,DualThrust,lower_bound,3859.52
201909250940,DualThrust,upper_bound,3910.76
201909250940,DualThrust,lower_bound,3839.24
201909250945,DualThrust,upper_bound,3909.56
201909250945,DualThrust,lower_bound,3836.84
201909250950,DualThrust,upper_bound,3912.76
201909250950,DualThrust,lower_bound,3840.04
201909250955,DualThrust,upper_bound,3913
201909250955,DualThrust,lower_bound,3841
201909251000,DualThrust,upper_bound,3907.24
201909251000,DualThrust,lower_bound,3841.96
201909251005,DualThrust,upper_bound,3901.92
201909251005,DualThrust,lower_bound,3839.28
201909251010,DualThrust,upper_bound,3906.52
201909251010,DualThrust,lower_bound,3843.88
201909251015,DualThrust,upper_bound,3908.32
201909251015,DualThrust,lower_bound,3845.68
201909251020,DualThrust,upper_bound,3904.32
201909251020,DualThrust,lower_bound,3844.08
201909251025,DualThrust,upper_bound,3902.4
201909251025,DualThrust,lower_bound,3843.6
201909251030,DualThrust,upper_bound,3903.96
201909251030,DualThrust,lower_bound,3846.84
201909251035,DualThrust,upper_bound,3902.6
201909251035,DualThrust,lower_bound,3846.2
201909251040,DualThrust,upper_bound,3910.8
201909251040,DualThrust,lower_bound,3854.4
201909251045,DualThrust,upper_bound,3908.8
201909251045,DualThrust,lower_bound,3852.4
201909251050,DualThrust,upper_bound,3918.16
201909251050,DualThrust,lower_bound,3863.44
201909251055,DualThrust,upper_bound,3916.44
201909251055,DualThrust,lower_bound,3863.16
201909251100,DualThrust,upper_bound,3912.24
201909251100,DualThrust,lower_bound,3858.96
201909251105,DualThrust,upper_bound,3914.44
201909251105,DualThrust,lower_bound,3861.16
201909251110,DualThrust,upper_bound,3910.68
201909251110,DualThrust,lower_bound,3859.32
201909251115,DualThrust,upper_bound,3912.4
201909251115,DualThrust,lower_bound,3870.4
201909251120,DualThrust,upper_bound,3906.68
201909251120,DualThrust,lower_bound,3868.52
201909251125,DualThrust,upper_bound,3910.48
201909251125,DualThrust,lower_bound,3872.32
201909251130,DualThrust,upper_bound,3901.28
201909251130,DualThrust,lower_bound,3863.12
201909251305,DualThrust,upper_bound,3896.88
201909251305,DualThrust,lower_bound,3861.12
201909251310,DualThrust,upper_bound,3899.28
201909251310,DualThrust,lower_bound,3863.52
201909251315,DualThrust,upper_bound,3900.48
201909251315,DualThrust,lower_bound,3864.72
201909251320,DualThrust,upper_bound,3902.88
201909251320,DualThrust,lower_bound,3867.12
201909251325,DualThrust,upper_bound,3901.44
201909251325,DualThrust,lower_bound,3867.36
201909251330,DualThrust,upper_bound,3897.64
201909251330,DualThrust,lower_bound,3869.56
201909251335,DualThrust,upper_bound,3901.84
201909251335,DualThrust,lower_bound,3873.76
201909251340,DualThrust,upper_bound,3897.44
201909251340,DualThrust,lower_bound,3869.36
201909251345,DualThrust,upper_bound,3902.44
201909251345,DualThrust,lower_bound,3874.36
201909251350,DualThrust,upper_bound,3903.44
201909251350,DualThrust,lower_bound,3875.36
201909251355,DualThrust,upper_bound,3895.84
201909251355,DualThrust,lower_bound,3867.76
201909251400,DualThrust,upper_bound,3896.28
201909251400,DualThrust,lower_bound,3868.92
201909251405,DualThrust,upper_bound,3895.44
201909251405,DualThrust,lower_bound,3869.76
201909251410,DualThrust,upper_bound,3897.44
201909251410,DualThrust,lower_bound,3871.76
201909251415,DualThrust,upper_bound,3896.64
201909251415,DualThrust,lower_bound,3870.96
201909251420,DualThrust,upper_bound,3894.32
201909251420,DualThrust,lower_bound,3870.08
201909251425,DualThrust,upper_bound,3893.44
201909251425,DualThrust,lower_bound,3870.16
201909251430,DualThrust,upper_bound,3895.64
201909251430,DualThrust,lower_bound,3872.36
201909251435,DualThrust,upper_bound,3888.8
201909251435,DualThrust,lower_bound,3870.8
201909251440,DualThrust,upper_bound,3898.28
201909251440,DualThrust,lower_bound,3878.12
201909251445,DualThrust,upper_bound,3897.88
201909251445,DualThrust,lower_bound,3877.72
201909251450,DualThrust,upper_bound,3893.08
201909251450,DualThrust,lower_bound,3872.92
201909251455,DualThrust,upper_bound,3889.68
201909251455,DualThrust,lower_bound,3869.52
201909251500,DualThrust,upper_bound,3887.12
201909251500,DualThrust,lower_bound,3865.28
201909260935,DualThrust,upper_bound,3899.64
201909260935,DualThrust,lower_bound,3870.36
201909260940,DualThrust,upper_bound,3900.04
201909260940,DualThrust,lower_bound,3870.76
201909260945,DualThrust,upper_bound,3898.92
201909260945,DualThrust,lower_bound,3872.28
201909260950,DualThrust,upper_bound,3900.12
201909260950,DualThrust,lower_bound,3873.48
201909260955,DualThrust,upper_bound,3896.64
201909260955,DualThrust,lower_bound,3870.96
201909261000,DualThrust,upper_bound,3897.84
201909261000,DualThrust,lower_bound,3872.16
201909261005,DualThrust,upper_bound,3905.24
201909261005,DualThrust,lower_bound,3878.36
201909261010,DualThrust,upper_bound,3910.48
201909261010,DualThrust,lower_bound,3879.52
201909261015,DualThrust,upper_bound,3901.28
201909261015,DualThrust,lower_bound,3870.32
201909261020,DualThrust,upper_bound,3901.28
201909261020,DualThrust,lower_bound,3870.32
201909261025,DualThrust,upper_bound,3898.28
201909261025,DualThrust,lower_bound,3867.32
201909261030,DualThrust,upper_bound,3899.28
201909261030,DualThrust,lower_bound,3868.32
201909261035,DualThrust,upper_bound,3891.68
201909261035,DualThrust,lower_bound,3860.72
201909261040,DualThrust,upper_bound,3887.48
201909261040,DualThrust,lower_bound,3856.52
201909261045,DualThrust,upper_bound,3890.68
201909261045,DualThrust,lower_bound,3859.72
201909261050,DualThrust,upper_bound,3891.08
201909261050,DualThrust,lower_bound,3860.12
201909261055,DualThrust,upper_bound,3892.68
201909261055,DualThrust,lower_bound,3861.72
201909261100,DualThrust,upper_bound,3890.48
201909261100,DualThrust,lower_bound,3859.52
201909261105,DualThrust,upper_bound,3889.28
201909261105,DualThrust,lower_bound,3858.32
201909261110,DualThrust,upper_bound,3886.16
201909261110,DualThrust,lower_bound,3850.64
201909261115,DualThrust,upper_bound,3888.36
201909261115,DualThrust,lower_bound,3852.84
201909261120,DualThrust,upper_bound,3891.76
201909261120,DualThrust,lower_bound,3856.24
201909261125,DualThrust,upper_bound,3888.56
201909261125,DualThrust,lower_bound,3853.04
201909261130,DualThrust,upper_bound,3881.84
201909261130,DualThrust,lower_bound,3840.56
201909261305,DualThrust,upper_bound,3877.68
201909261305,DualThrust,lower_bound,3825.12
201909261310,DualThrust,upper_bound,3881.68
201909261310,DualThrust,lower_bound,3824.32
201909261315,DualThrust,upper_bound,3892.08
201909261315,DualThrust,lower_bound,3834.72
201909261320,DualThrust,upper_bound,3890.88
201909261320,DualThrust,lower_bound,3833.52
201909261325,DualThrust,upper_bound,3894.68
201909261325,DualThrust,lower_bound,3837.32
201909261330,DualThrust,upper_bound,3888.68
201909261330,DualThrust,lower_bound,3831.32
201909261335,DualThrust,upper_bound,3884.28
201909261335,DualThrust,lower_bound,3826.92
201909261340,DualThrust,upper_bound,3889.08
201909261340,DualThrust,lower_bound,3831.72
201909261345,DualThrust,upper_bound,3891.68
201909261345,DualThrust,lower_bound,3834.32
201909261350,DualThrust,upper_bound,3892.08
201909261350,DualThrust,lower_bound,3834.72
201909261355,DualThrust,upper_bound,3892.88
201909261355,DualThrust,lower_bound,3835.52
201909261400,DualThrust,upper_bound,3887.68
201909261400,DualThrust,lower_bound,3830.32
201909261405,DualThrust,upper_bound,3887.24
201909261405,DualThrust,lower_bound,3835.16
201909261410,DualThrust,upper_bound,3885.6
201909261410,DualThrust,lower_bound,3838.8
201909261415,DualThrust,upper_bound,3884
201909261415,DualThrust,lower_bound,3839.6
